Model,Comment,Rating,Codigo
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,"Hermano equipo, el color amarillo es super guay 😎 buena cámara, excelente pantalla y a pesar de ser ma versión de 6 gb de ram va bastante fluido, no se siente lento ni se traba. Lo adquirí en oferta y estoy más que satisfecho. 🤩.",5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,"Buen teléfono, bonita imagen de pantalla.",5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Bbb.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Excelente producto.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Excelente producto calidad precio me hice a un buen equipo y bastante económico.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,"Excelente producto, buen rendimiento y buen diseño.",5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Funciona muy bien.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Muy buen producto.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,"Está bien, veloz, útil. Seguimos probando su funcionamiento.",5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Maravilloso producto.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Hast el momento me ha parecido excelente.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Muy bueno en términos generales.,4,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Es un equipo muy bueno en sus características.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Me parece muy bueno pero apenas lo estoy probando no puedo estar seguro todavía tal vez en unos días lo puedo asegurar.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Excelente y toma buenas fotos.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Excelente adquisicion.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,"Tiene muy buena imagen, excelente sonido y es rápido!.
Carga de cero a cien en una hora y 15 minutos - la autonomía de carga es buena.
Lastimosamente se debe comprar cargador por aparte, solo trae el cable.
A la fecha es tour satisfecho con el dispositivo.",4,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Venía lo que ofrecen.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Gracias.,5,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,Venía sin cargador.,3,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,"Super malo, se recalienta por nada y no carga.",1,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,"Esta unidad se descarga muy rápido y se calienta bastante, no lo recomiendo.",1,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,El producto viene sin cargador lo que nos hace dudar de su originalidad samsung.,2,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,El teléfono no carga mas de 30%.,1,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,"No es producto respaldado por samsung colombia, presentan muchos inconvenientes en su sistema operativo.",3,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,"Muy malo, se recalienta muchisimo todo el tiempo, arrepentido con mi comprá, no recomiendo samsung para nada, no vuelvo a comprar de esta marca en absoluto que decepción.",1,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,"Bueno, al parecer se recalienta, la batería es débil, pero por ese precio está bien. Sin embargo podría ser mejor ya que no trae cargador.",3,MS17
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM,No me ha llegado la factura.,3,MS17
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Le compré el celular a mi esposa, hizo el cambio de iphone a samsung y la verdad la diferencia es notable. Ya no tiene que estar cargando el iphone cada rato.
La cámara trasera es excelente y la cámara frontal es buena. El rendimiento que ofrece es notable al usar varias apps, también resiste salpicaduras lo cuál es bueno para cuando llueve.
En resumen, es mejor que las porcelanas del iphone.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy bueno producto.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Un celular muy lindo, de gran rendimiento y por supuesto con una buen relación calidad precio.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Buen producto pero no trae ningún accesorio es decir cargador, cable. Leyendo detalladamente lo dice. En un futuro tocará comprar la pantalla por separado.",4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Buen equipo.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Super el producto, me encantó el color, lo único es que no trae factura. 🙂.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente producto. Muy rápido parece un gama alta.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Me gusta, apenas lo estoy revisando.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Definitivamente si usted no cuenta con un gran presupuesto, y quiere algo bueno y de calidad esta es la mejor opción 100% recomendado.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Buen teléfono a buen precio. Viene sin cargador.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Buen celular lo esperado.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Super producto, siempre me le e tenido fé a samsung, es un teléfonazo calidad precio.
A parte su diseño es muy bacano.
El mejor regalo que le pude dar a mi sra madre. Un 10/10.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"El celular vino con defecto de fábrica en su sensor de huella, pero no tuve problemas con su devolución.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Es un buen teléfono, buen precio. La cámara no es lo mejor, pero tiene una gran pantalla y buena conectividad. Tiene dolby atmos y eso es muy importante para mí.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy bueno el teléfono sellado con su caja y todo.,4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente equipo para alguien que no requiera un uso intensivo como juegos. Todo lo demás lo mueve con eficiencia. Buena cámara y la buena calidad típica de samsung.,4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Llevo 1 semana con este a35 y me ha encantado hasta el momento, me queria comprar el a55 pero no me alcanzo, pero este modelo ha sido suficiente para mi, buen rendimiento, buenas camaras, excelente fluidez, todo 1a!.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente producto. Original 100%.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,El celular me encanto. Sin embargo se le agota muy facil la batería.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Es un celular muy hermoso, pero no es rosado, es lila.
Después de haberlo usado por varios días y de haber desactivado el nfc el cuál era la fuente de pérdida de batería y aumento de temperatura puedo decir que es un teléfono excelente, le dura mucho la batería y que no se calienta con cualquier acción normal.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Facil de usar.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Se ve genial.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Buen producto, recomendado.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Entre las comparaciones que vi en youtube, esta es la mejor relacion calidad precio posible, un equilibrio entre muchas características.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Bonito pero no trae cargador ni estuche como otras referencias. Solo viene con un cable usb y me tocó comprar el cargador original a alto precio por aparte.,4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy buena relación precio producto.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy bueno.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente telefono.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Hasta el momento todo bien.
Gracias.",4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Buen celular para el precio.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy bien precio calidad.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Bien.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Es un equipo que para el precio es bueno.,4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"El producto es bueno para uso profesional, para comunicación digital, para llamadas, aunque un par de personas me ha dicho que escucha entrecortado. Funciona bien con movistar, pero la batería se descarga muy rápido y tengo que cargarlo dos veces al día , carga más o menos en una o dos horas. Hay que comprar el cargador.",4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy bueno.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Buen producto pero la bateria no dura mucho, anteriormente tenía un galaxy a12 también de 5000mha y dura más el anterior con 3 años de antigüedad.",4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente era lo que quería.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Es un muy buen equipo, gracias.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente equipo relación calidad precio.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Pues una semana después, hasta ahora va bien todo.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente 👌🏻 la duración de la carga es espectacular.,4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Rápido y en perfecto estado.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Muy bonito esteticamente, parece que fuera gama alta.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Buen producto. Excelentes prestaciones sobre todo la cámara.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Por el momento me ha parecido un excelente equipo.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,La bateria le dura mas de 24 horas y la camara es muy buena.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Muy bonito en color blanco, aunque el panel trasero de vidrio me dice que hay que cuidarlo bastante para que no se vaya a quebrar.",4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Un excelente te teléfono en relación calidad precio 👌 👍.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy bonito y excelente tlf.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Fue un regalo para mi mamá y ha sido una excelente compra, buena pantalla, excelentes fotos. Fácil de usar para ella.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Recién lo estoy probando y hasta el momento todo va marchando bien, excelente dispositivo 10/10.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Un muy buen equipo, fotos preciosas, carga muy duradera, excelente relación calidad-precio.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,,4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy cumplido. Buen precio. Gracias.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente producto.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy bueno.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente producto.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy buen celular con buenas fotos y capacidad. Muy fluido su funcionamiento me gustó mucho.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Asta el momento funsiona bien.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Magnífico. !!! un buen equipo que puede ser sumergido en agua por 30 minutos aproximadamente. Sus características hw son buenas, lo sufiente para un equipo gama media.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Muy lindo el celular y funciona correctamente, la batería le dura un día.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,A mi mamá le encanta.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Hasta el momento buen producto.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Le regale este celular a mi papá y está feliz 😁 muchas gracias!.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy bueno por el precio. Justo el celular que estaba buscando. En términos de características es muy parecido al galaxy a54.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy lindo.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente producto a precio razonable. Es doble sim y 4 cámaras de gran resolución. El audio es fenomenal y el procesador muy rápido.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Buen producto a buen precio , lo no trajo cargador solo el cable pero igual decía en la descripción eso , a buen precio. Hasta ahora a funcionado muy bien.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Incluso en el color más sobrio, el diseño es hermoso.
Se nota bastante robusto, y como suele pasar con samsung, los acabados son premium, incluso en esta gama media/baja.
Es tan lindo que aún no le puse una carcasa, y tal vez se quede así para siempre.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente 👌.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Buen producto calidad precio.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Muy bonito y rápido, es buen teléfono.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente celular.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente producto.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Excelente, tiene mucha calidad para tener un precio aceptable.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Ecxelente telefono, buena camara y buen almacenanmiento.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Bueno.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Me pareció un buen producto, estoy muy agradecido y feliz con mi teléfono.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Me pareció muy buen equipo, funcional y rápido. El precio excelente para lo que ofrece. La cámara puede mejorar.
Lo único que no me gusta tanto es que es un poco pesado, no es tan liviano si comparamos con otros celulares actuales.",4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente equipo.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Lo mejor por lonque estás pagando.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Buen equipo, nuevoncon bastante bateria y con 120hz en oantalla justo paea seriws y peliculas.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Muy buen aparato, aunque siento q con mucho ahorro de bateria, esta dura máx un día.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Excelente, lo único es que no trae cargador pero eso ya es de la marca.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,El producto está excelente.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente producto.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Muy bien producto que cumple mis expectativas, tanto por el precio como por su uso.",4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Es un buen producto, hoy en día estos gama media son muy buenos y con algunas características que antes solo tenían los gama alta.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente producto.,4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Un excelente celular muy rápido.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Es un equipo con buen rendimiento, excelente cámara, y fácil de acostumbrase a su manejo (intuitivo), buena representacion grafica para visualización de videos. Justifica el costo del mismo, sin llegar a ser el top de los celulares en la gama media.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Es bastante fluido y tiene una pantalla muy colorida pero no trae cargador.,4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Muy rápido, es un poco grande.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,El teléfono es genial con excelentes acabados y elegantes.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Excelente producto.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Muy buen celular.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"Excelente equipo relación calidad/precio, 100% recomendado.",5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Original. Buen equipo.,4,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Buenísimo. No dura mucho la batería pero lo demás 20/10.,5,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,"La batería dura no dura lo esperado. Cómo se va a ir 5% de batería en 10 minutos usando facebook. Tal vez un teléfono que lleve un par de años de vida útil, pero este es nuevo. En cuanto a la calidad de la cámara creo que es buena. Viene con cable y la ranura de la sim es dual híbrida como era de esperarse. La caja del producto venía con un golpe notorio.",3,MS18
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM,Debe especificar que no trae la cabeza del cargador.,3,MS18
Samsung Galaxy A55 5G Dual SIM 256 GB azul oscuro 8 GB RAM,"Llevo ya casi un mes con él y es un excelente producto, es super rápido, tiene un montón de opciones de personalización, todas sus cámaras son excelentes especialmente para contenido en redes; si es un poco grande pero se acostumbra la mano igual para eso recomiendo accesorios como popsockets o cosas similares; tiene mucho almacenamiento, la batería le dura todo el día sin problema, el único fallo que le veo en cuestión de batería es que la carga rápida no es tan rápida xd y se demora entre 1h 40 minutos a 2h cargando. En conclusión es un excelente producto, lo amo 💕. (las fotos están sin editar y fueron tomadas con la cámara principal de atrás y con la frontal).",5,MS19
Samsung Galaxy A55 5G Dual SIM 256 GB azul oscuro 8 GB RAM,"Recibí tal cuál lo que quería, no me quejaré de alguna especificación del celular porque fui consciente de todo antes de la compra. Personalmente, amé las cámaras, duración de la batería, precio, one iu 6. 1, color y terminado del celular, esas son sólo algunas de muchas más características que hacen valer la pena a este gran dispositivo gama media casi alta.
Para concluir, verifiqué la autenticidad del celular y todo bien, recomendado 💗.
*no olviden registrar el imei con su operador de preferencia para evitar bloqueos!!!.",5,MS19
Samsung Galaxy A55 5G Dual SIM 256 GB azul oscuro 8 GB RAM,,5,MS19
Samsung Galaxy A55 5G Dual SIM 256 GB azul oscuro 8 GB RAM,"El teléfono es excelente, considero que samsung ha hecho un excelente trabajo con este terminal. Vengo de un gama alta ( s21 ) y la verdad no he sentido el cambio.",5,MS19
Samsung Galaxy A55 5G Dual SIM 256 GB azul oscuro 8 GB RAM,Un telefonazo por ese precio. La calidad de construcción es de un teléfono más caro. Esta vez samsung la sacó del estadio.,5,MS19
Samsung Galaxy A55 5G Dual SIM 256 GB azul oscuro 8 GB RAM,"Me parece mejor de lo que pensé, lo compre para una clienta que tenía un a52s 5g, en el caso de ella se le rompió y el cambio lógico es el a55, yo tengo también un a52s 5g tendré soporte hasta noviembre, considero que como mi teléfono está en óptima condiciones excepto una degradación natural de la batería (porque si lo uso mucho), sería una decisión mejor esperar al a56, este probablemente tendrá características de ai más avanzadas, ahora bien si tienes un xiaomi, redmi, oppo, huawei o en general cualquier cosa que no sea un samsung a34, a52s 5g, a53, a54, es muy recomendable este modelo, creo que si lo perdiste o quieres entrar al mejor ecosistema en android que es el de samsung, es la mejor opción, su competencia directa sería el s23 fe pero este tiene el mismo procesador del s22 y el problema con el exynos 2200, es su mala optimización y temperatura que le hace perder hasta 30% de rendimiento, aunque en el papel el exynos 2200 es mas potente que el exynos 1380 (el que usa el a55) la diferencia con los procesos de fabricación hacen que el exynos 1380, tenga un rendimiento muy similar y mejor gestión de la batería, lo que se traduce en más horas de uso y menos temperatura, en definitiva creo que el a55 es la opción ideal para productividad, si buscas jugar hay otras opciones pero sacrificando su seguridad y el ecosistema de samsung, pero si solo buscas jugar dudo que te interese la seguridad y el manejo de cuentas bancarias, todos tenemos prioridades diferentes. :).",5,MS19
